measured,latency_ns,http_status,error_code,trade_id
true,19134417,200,,125284
true,32419084,200,,125321
true,18846000,200,,125330
true,18842000,200,,125336
true,18951041,200,,125328
true,18840666,200,,125329
true,20975625,200,,125291
true,32465875,200,,125286
true,18896750,200,,125337
true,19394375,200,,125303
true,40909458,200,,125274
true,18891541,200,,125334
true,21142292,200,,125278
true,37049667,200,,125288
true,21485000,200,,125309
true,21326375,200,,125290
true,20343417,200,,125350
true,5650208,200,,125340
true,20212833,200,,125339
true,20632209,200,,125351
true,14437125,200,,125393
true,14168834,200,,125352
true,14198417,200,,125373
true,14392375,200,,125405
true,14417375,200,,125400
true,14448500,200,,125396
true,16198333,200,,125392
true,16188583,200,,125397
true,16179459,200,,125390
true,16142125,200,,125410
true,16221166,200,,125411
true,16205542,200,,125415
true,16421541,200,,125414
true,16467709,200,,125413
true,16489416,200,,125418
true,16505792,200,,125416
true,16738292,200,,125412
true,16842542,200,,125417
true,17589500,200,,125424
true,17493500,200,,125372
true,19909250,200,,125389
true,20222125,200,,125408
true,19592791,200,,125398
true,20525750,200,,125388
true,18463125,200,,125407
true,19787250,200,,125402
true,19238125,200,,125399
true,35331958,200,,125366
true,21212084,200,,125386
true,19607292,200,,125394
true,4213833,200,,125425
true,21083958,200,,125387
true,20040167,200,,125404
true,19272709,200,,125391
true,24458833,200,,125370
true,37687292,200,,125360
true,20995500,200,,125403
true,19868167,200,,125395
true,37334291,200,,125348
true,18648708,200,,125419
true,18935959,200,,125409
true,37753458,200,,125365
true,24608667,200,,125376
true,36130583,200,,125357
true,19698000,200,,125420
true,24620375,200,,125358
true,37823667,200,,125356
true,25461417,200,,125369
true,4387000,200,,125421
true,35597500,200,,125371
true,36544042,200,,125354
true,25966208,200,,125383
true,36223708,200,,125377
true,24703125,200,,125379
true,20911542,200,,125401
true,18715042,200,,125423
true,18726791,200,,125422
true,18987166,200,,125406
true,24825708,200,,125375
true,36203917,200,,125374
true,36376584,200,,125355
true,36338083,200,,125359
true,36405875,200,,125382
true,22373625,200,,125385
true,22547958,200,,125362
true,36443750,200,,125380
true,37485208,200,,125338
true,35727209,200,,125367
true,36546208,200,,125381
true,36481125,200,,125384
true,37420500,200,,125342
true,37477166,200,,125341
true,35878667,200,,125368
true,36446667,200,,125363
true,36946125,200,,125353
true,37534917,200,,125346
true,36415625,200,,125378
true,37610500,200,,125343
true,37699250,200,,125347
true,37782625,200,,125345
true,36698417,200,,125361
true,37774291,200,,125349
true,37931875,200,,125344
true,36553667,200,,125364
true,6343709,200,,125429
true,12648250,200,,125465
true,12608375,200,,125464
true,12619041,200,,125466
true,12485709,200,,125451
true,12814042,200,,125457
true,12675167,200,,125458
true,12464291,200,,125439
true,12699333,200,,125467
true,12701333,200,,125468
true,13082666,200,,125474
true,13122125,200,,125472
true,13192917,200,,125469
true,16417042,200,,125492
true,17148917,200,,125460
true,17261417,200,,125473
true,17270667,200,,125487
true,17403791,200,,125489
true,17456958,200,,125491
true,17972125,200,,125462
true,17872708,200,,125485
true,20100291,200,,125426
true,18446042,200,,125463
true,22349041,200,,125448
true,20549042,200,,125440
true,22448667,200,,125443
true,18374334,200,,125476
true,18156000,200,,125482
true,20630625,200,,125447
true,20687334,200,,125442
true,18292333,200,,125477
true,18225250,200,,125486
true,20749458,200,,125450
true,19200541,200,,125461
true,18332917,200,,125493
true,20497333,200,,125456
true,36756375,200,,125431
true,18515209,200,,125478
true,20403083,200,,125455
true,20246458,200,,125471
true,18527125,200,,125481
true,18550583,200,,125484
true,36790375,200,,125434
true,18577166,200,,125490
true,18637541,200,,125480
true,18607458,200,,125495
true,18655167,200,,125494
true,35684166,200,,125445
true,23105167,200,,125446
true,37273666,200,,125430
true,37292125,200,,125432
true,37311500,200,,125428
true,37290666,200,,125435
true,35711625,200,,125454
true,37477958,200,,125449
true,37223666,200,,125444
true,37650625,200,,125437
true,37524875,200,,125436
true,19519916,200,,125499
true,19779417,200,,125498
true,38302084,200,,125427
true,19454625,200,,125497
true,36743708,200,,125453
true,22355083,200,,125441
true,19686292,200,,125496
true,22459833,200,,125438
true,22294500,200,,125459
true,36936583,200,,125452
true,20124959,200,,125479
true,22219250,200,,125475
true,7660125,200,,125483
true,20179709,200,,125488
true,21276417,200,,125470
true,38793583,200,,125433
true,24884000,200,,125539
true,19582292,200,,125530
true,19687083,200,,125524
true,19814792,200,,125518
true,20419042,200,,125536
true,19159417,200,,125507
true,19927084,200,,125544
true,37718834,200,,125506
true,25136500,200,,125505
true,19989208,200,,125538
true,19040250,200,,125545
true,19789458,200,,125502
true,37910125,200,,125537
true,37964833,200,,125515
true,19775542,200,,125501
true,75369917,200,,125529
true,19714167,200,,125514
true,20438166,200,,125555
true,20209750,200,,125548
true,20422167,200,,125547
true,19936458,200,,125554
true,19789417,200,,125527
true,37867458,200,,125504
true,38674750,200,,125549
true,38452167,200,,125552
true,38179458,200,,125556
true,22206541,200,,125558
true,25775542,200,,125519
true,38463000,200,,125510
true,19690833,200,,125535
true,38609875,200,,125508
true,38617708,200,,125534
true,59498250,200,,125542
true,38140125,200,,125521
true,38028917,200,,125523
true,21073583,200,,125557
true,22161292,200,,125526
true,39007375,200,,125511
true,22356625,200,,125540
true,21117458,200,,125551
true,26680916,200,,125533
true,20362084,200,,125541
true,26054167,200,,125503
true,20661834,200,,125525
true,20495834,200,,125512
true,21620708,200,,125543
true,20184208,200,,125520
true,38756958,200,,125532
true,19562834,200,,125531
true,39051167,200,,125522
true,38810583,200,,125517
true,38601042,200,,125513
true,38624875,200,,125509
true,20801000,200,,125516
true,21849000,200,,125550
true,20414375,200,,125553
true,39698542,200,,125500
true,39030417,200,,125528
true,22152042,200,,125603
true,22035292,200,,125632
true,22370625,200,,125607
true,21447625,200,,125637
true,21886458,200,,125622
true,21851042,200,,125602
true,22501209,200,,125610
true,21660458,200,,125614
true,22320333,200,,125606
true,21770542,200,,125613
true,22219333,200,,125634
true,22295666,200,,125608
true,21560959,200,,125628
true,22279083,200,,125616
true,21418333,200,,125623
true,22108250,200,,125620
true,21519292,200,,125643
true,21530875,200,,125635
true,22211166,200,,125611
true,22195167,200,,125629
true,21406500,200,,125626
true,21379500,200,,125636
true,21610833,200,,125639
true,21462250,200,,125638
true,21555500,200,,125631
true,22088125,200,,125615
true,21908750,200,,125604
true,21455250,200,,125624
true,21908333,200,,125618
true,22064000,200,,125605
true,21441042,200,,125625
true,22339250,200,,125601
true,22067833,200,,125617
true,22620709,200,,125612
true,22109583,200,,125621
true,21613458,200,,125633
true,22501958,200,,125609
true,22280334,200,,125619
true,22464209,200,,125627
true,22623375,200,,125641
true,22747875,200,,125644
true,22959625,200,,125630
true,22961000,200,,125646
true,22998708,200,,125640
true,22932584,200,,125651
true,23020834,200,,125642
true,22926708,200,,125650
true,50080166,200,,125575
true,23135709,200,,125648
true,24941000,200,,125649
true,50099000,200,,125589
true,43964125,200,,125560
true,50093917,200,,125581
true,42741584,200,,125567
true,50428792,200,,125576
true,43971334,200,,125592
true,50164208,200,,125585
true,44548334,200,,125588
true,43018083,200,,125578
true,42776125,200,,125600
true,44530417,200,,125573
true,44544959,200,,125566
true,42706458,200,,125569
true,44888333,200,,125565
true,44675375,200,,125563
true,61306459,200,,125594
true,43248667,200,,125570
true,43568291,200,,125562
true,44670667,200,,125593
true,42975125,200,,125584
true,43559542,200,,125582
true,45373416,200,,125564
true,63222083,200,,125587
true,44699958,200,,125591
true,44868708,200,,125596
true,43608792,200,,125590
true,43186916,200,,125598
true,24646291,200,,125645
true,62927167,200,,125595
true,46319875,200,,125586
true,24736875,200,,125655
true,51662875,200,,125559
true,24650708,200,,125654
true,24666208,200,,125656
true,24696375,200,,125653
true,24617125,200,,125652
true,43798875,200,,125568
true,26416917,200,,125583
true,46337750,200,,125546
true,44121209,200,,125574
true,63888333,200,,125580
true,44126125,200,,125572
true,45491584,200,,125571
true,25322083,200,,125647
true,64024625,200,,125577
true,44697708,200,,125561
true,44623459,200,,125599
true,45711125,200,,125579
true,63671417,200,,125597
true,13102125,200,,125705
true,13144666,200,,125677
true,15948084,200,,125693
true,16168042,200,,125661
true,16120750,200,,125674
true,13676958,200,,125708
true,14223916,200,,125696
true,16248875,200,,125681
true,15678291,200,,125709
true,14263958,200,,125700
true,13882709,200,,125706
true,14107583,200,,125711
true,16189625,200,,125685
true,14065542,200,,125668
true,15983792,200,,125658
true,16319292,200,,125695
true,16436542,200,,125673
true,16395209,200,,125690
true,14416500,200,,125701
true,16369583,200,,125676
true,14801291,200,,125704
true,16386250,200,,125671
true,14471417,200,,125684
true,16049000,200,,125679
true,16541583,200,,125665
true,14553417,200,,125702
true,16529875,200,,125670
true,16590667,200,,125683
true,15809625,200,,125675
true,14277917,200,,125688
true,16236209,200,,125698
true,16589000,200,,125678
true,16602166,200,,125699
true,16630708,200,,125663
true,16585500,200,,125666
true,16584792,200,,125697
true,16568541,200,,125657
true,16112083,200,,125694
true,15840333,200,,125664
true,16652917,200,,125669
true,14790583,200,,125710
true,16744542,200,,125660
true,16724083,200,,125687
true,15463792,200,,125667
true,16824916,200,,125682
true,14826125,200,,125703
true,16511667,200,,125672
true,17051042,200,,125707
true,17159708,200,,125686
true,17190458,200,,125680
true,17167250,200,,125689
true,17248791,200,,125691
true,17268583,200,,125662
true,17620917,200,,125692
true,18762792,200,,125716
true,18697583,200,,125726
true,18787292,200,,125722
true,18789834,200,,125727
true,19416167,200,,125714
true,18934584,200,,125724
true,18943125,200,,125725
true,18925459,200,,125723
true,5814917,200,,125729
true,44936875,200,,125659
true,22206708,200,,125713
true,22885750,200,,125712
true,22474542,200,,125732
true,22644208,200,,125734
true,22946666,200,,125715
true,23094333,200,,125717
true,9255000,200,,125735
true,23624833,200,,125719
true,23816375,200,,125721
true,24078750,200,,125733
true,24307959,200,,125720
true,24061292,200,,125731
true,24733416,200,,125730
true,24889667,200,,125718
true,24080542,200,,125737
true,24416500,200,,125736
true,25722334,200,,125728
true,20286958,200,,125771
true,34380917,200,,125763
true,19904083,200,,125781
true,32745458,200,,125765
true,20328167,200,,125759
true,20571708,200,,125750
true,20354583,200,,125754
true,20308417,200,,125749
true,20055541,200,,125782
true,32958875,200,,125764
true,32869042,200,,125755
true,34390208,200,,125742
true,20519333,200,,125758
true,33002416,200,,125774
true,20416000,200,,125760
true,32932917,200,,125746
true,33053625,200,,125762
true,20436917,200,,125744
true,20450917,200,,125769
true,33099459,200,,125741
true,33053292,200,,125772
true,21433000,200,,125776
true,21394583,200,,125752
true,20481000,200,,125753
true,20485250,200,,125748
true,20880167,200,,125756
true,20521292,200,,125777
true,33167958,200,,125739
true,21113792,200,,125740
true,20991625,200,,125770
true,20570666,200,,125780
true,33445625,200,,125775
true,33176792,200,,125761
true,20680417,200,,125778
true,33377125,200,,125745
true,33582333,200,,125773
true,20712666,200,,125783
true,33338167,200,,125767
true,37251834,200,,125768
true,33733833,200,,125743
true,34695667,200,,125738
true,33426333,200,,125784
true,21337125,200,,125766
true,21218958,200,,125757
true,21206500,200,,125751
true,21262000,200,,125779
true,21260042,200,,125747
true,18623875,200,,125844
true,18196958,200,,125868
true,18005584,200,,125855
true,19492084,200,,125827
true,19667500,200,,125840
true,40318166,200,,125859
true,31792958,200,,125812
true,19557417,200,,125832
true,19761750,200,,125829
true,19678875,200,,125837
true,19254708,200,,125876
true,19806542,200,,125833
true,19347292,200,,125856
true,34471417,200,,125817
true,32228042,200,,125830
true,31700125,200,,125819
true,19605542,200,,125849
true,39431000,200,,125800
true,19294917,200,,125870
true,19828208,200,,125835
true,19721333,200,,125852
true,19645500,200,,125865
true,40441791,200,,125791
true,19721292,200,,125843
true,40236375,200,,125788
true,19762416,200,,125863
true,19560833,200,,125874
true,19504000,200,,125842
true,40022958,200,,125801
true,31996750,200,,125813
true,20228375,200,,125867
true,20516041,200,,125851
true,19595958,200,,125848
true,35045167,200,,125787
true,31913583,200,,125805
true,20449084,200,,125836
true,35371000,200,,125804
true,20472958,200,,125845
true,20872916,200,,125854
true,32479416,200,,125821
true,31652833,200,,125802
true,20423875,200,,125871
true,20923791,200,,125846
true,20726208,200,,125831
true,30927833,200,,125815
true,30714083,200,,125820
true,20376166,200,,125839
true,35668708,200,,125828
true,30550959,200,,125858
true,30429667,200,,125816
true,20900750,200,,125869
true,20384375,200,,125857
true,20363125,200,,125873
true,29674458,200,,125824
true,29925208,200,,125823
true,29350625,200,,125841
true,35958792,200,,125808
true,21086458,200,,125860
true,20643125,200,,125850
true,54227708,200,,125785
true,20850000,200,,125866
true,41293000,200,,125786
true,41277167,200,,125798
true,40742416,200,,125814
true,41322542,200,,125793
true,36129125,200,,125818
true,2749250,200,,125880
true,41283667,200,,125794
true,40788334,200,,125838
true,41329583,200,,125810
true,40666375,200,,125811
true,40728917,200,,125807
true,20726667,200,,125847
true,20545125,200,,125862
true,41198542,200,,125799
true,41348958,200,,125795
true,41219917,200,,125797
true,32785750,200,,125834
true,30747625,200,,125822
true,36651708,200,,125826
true,41260959,200,,125809
true,21277541,200,,125861
true,41874500,200,,125790
true,36783917,200,,125864
true,41971292,200,,125792
true,21318708,200,,125853
true,36632583,200,,125806
true,42024416,200,,125789
true,30027167,200,,125825
true,41368125,200,,125803
true,41890333,200,,125796
true,5686791,200,,125887
true,5602000,200,,125889
true,5579125,200,,125894
true,5647166,200,,125888
true,5803584,200,,125891
true,46419125,200,,125883
true,6136917,200,,125886
true,6222125,200,,125893
true,6115833,200,,125895
true,31554875,200,,125878
true,11932791,200,,125922
true,13158125,200,,125896
true,31857791,200,,125872
true,42105417,200,,125882
true,13229666,200,,125897
true,31903791,200,,125879
true,32504250,200,,125884
true,12177500,200,,125919
true,13949750,200,,125885
true,14054292,200,,125890
true,32102792,200,,125875
true,33009959,200,,125881
true,32528375,200,,125877
true,12412542,200,,125923
true,17533625,200,,125921
true,16973917,200,,125942
true,16941209,200,,125946
true,16986375,200,,125943
true,17018834,200,,125941
true,17167459,200,,125944
true,17738834,200,,125915
true,17057292,200,,125939
true,17709083,200,,125909
true,17253000,200,,125950
true,17161250,200,,125940
true,17089625,200,,125938
true,24523542,200,,125910
true,19266583,200,,125960
true,19196084,200,,125977
true,24843291,200,,125904
true,24903541,200,,125892
true,24174208,200,,125906
true,24920916,200,,125924
true,25053958,200,,125899
true,23937791,200,,125903
true,24924416,200,,125925
true,24161125,200,,125913
true,24084417,200,,125912
true,24256333,200,,125907
true,24211541,200,,125920
true,24947167,200,,125902
true,24892791,200,,125911
true,24859083,200,,125905
true,24977292,200,,125929
true,25184666,200,,125900
true,23389166,200,,125968
true,23992834,200,,125937
true,24414958,200,,125917
true,24341958,200,,125927
true,24305416,200,,125930
true,25157125,200,,125898
true,23390250,200,,125964
true,24189667,200,,125935
true,25271792,200,,125916
true,23968625,200,,125936
true,23289916,200,,125972
true,25363125,200,,125931
true,24431916,200,,125932
true,23943542,200,,125945
true,23418083,200,,125971
true,23194125,200,,125963
true,24604292,200,,125918
true,23738958,200,,125956
true,24559458,200,,125908
true,23280000,200,,125970
true,23167333,200,,125973
true,24060792,200,,125953
true,23793542,200,,125957
true,24136625,200,,125947
true,23466459,200,,125969
true,65379209,200,,125928
true,20048208,200,,125975
true,23954708,200,,125951
true,23944750,200,,125955
true,23274750,200,,125978
true,23884000,200,,125958
true,23251750,200,,125967
true,23916625,200,,125959
true,20370334,200,,125976
true,25227375,200,,125926
true,26063667,200,,125901
true,25212541,200,,125914
true,25248666,200,,125933
true,24181250,200,,125965
true,25105500,200,,125952
true,24987875,200,,125948
true,24217208,200,,125966
true,25089292,200,,125954
true,24072875,200,,125961
true,25111416,200,,125934
true,24811083,200,,125949
true,24784584,200,,125962
true,24488458,200,,125974
true,22102083,200,,125981
true,22414333,200,,125980
true,22473250,200,,125979
true,22719750,200,,125984
true,16028000,200,,125985
true,23517750,200,,125982
true,16125625,200,,125987
true,10910375,200,,125986
true,10856667,200,,125990
true,16641833,200,,125991
true,27777500,200,,125983
true,11502000,200,,125989
true,12780375,200,,125988
true,7158666,200,,126010
true,7682333,200,,126011
true,8896208,200,,126012
true,10070541,200,,126016
true,11627833,200,,126013
true,11832708,200,,126014
true,11842958,200,,126019
true,11996875,200,,126015
true,12007500,200,,126017
true,12053167,200,,126018
true,23984000,200,,126000
true,12184834,200,,126020
true,12123917,200,,126024
true,12180125,200,,126023
true,12094583,200,,126028
true,12434416,200,,126021
true,12458125,200,,126022
true,12400916,200,,126026
true,12306875,200,,126031
true,12508125,200,,126025
true,12506042,200,,126030
true,12482584,200,,126032
true,12733375,200,,126029
true,12610208,200,,126033
true,12614625,200,,126034
true,24900292,200,,125996
true,24699083,200,,125999
true,26103834,200,,126009
true,26141042,200,,126005
true,20945959,200,,126006
true,26290292,200,,125998
true,26417709,200,,126001
true,20822000,200,,125995
true,26424750,200,,126004
true,20846459,200,,125993
true,21065833,200,,126027
true,21026083,200,,126003
true,26426250,200,,126002
true,26646667,200,,126007
true,20921041,200,,125994
true,21039167,200,,125992
true,21086167,200,,125997
true,26843458,200,,126008
true,16286292,200,,126040
true,28732625,200,,126036
true,18073458,200,,126039
true,18058750,200,,126044
true,18241209,200,,126037
true,18133333,200,,126043
true,18258750,200,,126038
true,18202542,200,,126042
true,18282750,200,,126041
true,18368833,200,,126035
true,18816417,200,,126045
true,7324792,200,,126048
true,6030208,200,,126054
true,18503416,200,,126052
true,18489834,200,,126047
true,18424083,200,,126051
true,18454750,200,,126046
true,18307792,200,,126053
true,18610333,200,,126055
true,18715542,200,,126049
true,9127583,200,,126061
true,9154875,200,,126057
true,9242958,200,,126060
true,9464417,200,,126056
true,21889041,200,,126067
true,10064042,200,,126062
true,10645000,200,,126058
true,23386917,200,,126070
true,4818125,200,,126068
true,22764750,200,,126050
true,4919541,200,,126069
true,22837250,200,,126065
true,23532125,200,,126059
true,9035375,200,,126063
true,22212709,200,,126066
true,23030250,200,,126064
true,22023167,200,,126074
true,18438125,200,,126086
true,22435458,200,,126085
true,22536792,200,,126087
true,22336250,200,,126075
true,25743709,200,,126083
true,11806417,200,,126092
true,12989334,200,,126091
true,31209583,200,,126071
true,16999959,200,,126079
true,16932250,200,,126078
true,17065000,200,,126072
true,17009458,200,,126084
true,12910000,200,,126088
true,16999708,200,,126077
true,26523125,200,,126080
true,17139625,200,,126081
true,25225167,200,,126090
true,31149959,200,,126089
true,30349500,200,,126076
true,30575125,200,,126082
true,30283292,200,,126073
true,14802708,200,,126135
true,23804166,200,,126124
true,15372625,200,,126138
true,17205667,200,,126148
true,15317625,200,,126133
true,15281417,200,,126154
true,27068333,200,,126151
true,29268041,200,,126101
true,20307958,200,,126103
true,26608750,200,,126150
true,20316791,200,,126099
true,20540042,200,,126096
true,38088750,200,,126117
true,22502000,200,,126130
true,20510000,200,,126143
true,20673458,200,,126095
true,26549875,200,,126149
true,24615334,200,,126129
true,27647125,200,,126098
true,34684209,200,,126132
true,18115125,200,,126113
true,38295334,200,,126119
true,35671000,200,,126137
true,26812333,200,,126142
true,27441042,200,,126147
true,17557209,200,,126109
true,38403250,200,,126114
true,20748375,200,,126093
true,38374792,200,,126116
true,34963542,200,,126107
true,38948000,200,,126102
true,20552334,200,,126105
true,16122709,200,,126139
true,38143417,200,,126112
true,24926083,200,,126123
true,38138084,200,,126122
true,34482292,200,,126155
true,34690542,200,,126140
true,29971708,200,,126131
true,37986834,200,,126127
true,23461291,200,,126128
true,31937000,200,,126141
true,27751792,200,,126145
true,38532833,200,,126118
true,35308958,200,,126126
true,24979834,200,,126121
true,24948792,200,,126110
true,39066167,200,,126125
true,25004167,200,,126146
true,24932667,200,,126115
true,38354125,200,,126120
true,20767167,200,,126100
true,21342000,200,,126097
true,26989000,200,,126094
true,19042625,200,,126108
true,27060958,200,,126111
true,28129375,200,,126153
true,27030541,200,,126104
true,16894458,200,,126136
true,16883542,200,,126134
true,21192416,200,,126152
true,21258125,200,,126144
true,20861666,200,,126106
true,39485459,200,,126166
true,15180042,200,,126204
true,15757125,200,,126199
true,16260792,200,,126210
true,16254208,200,,126226
true,16372875,200,,126224
true,16401667,200,,126216
true,16395792,200,,126220
true,16651291,200,,126209
true,16614916,200,,126211
true,16664208,200,,126207
true,16443666,200,,126215
true,37262750,200,,126156
true,16776958,200,,126201
true,16742209,200,,126221
true,16546791,200,,126222
true,16785958,200,,126196
true,16670583,200,,126212
true,16679417,200,,126206
true,16516875,200,,126219
true,16676333,200,,126214
true,16669041,200,,126225
true,16594541,200,,126213
true,16556125,200,,126218
true,16849167,200,,126195
true,16811291,200,,126223
true,16786625,200,,126205
true,16823292,200,,126202
true,31017708,200,,126176
true,30777541,200,,126180
true,16886750,200,,126200
true,16728584,200,,126217
true,29919541,200,,126177
true,30526500,200,,126174
true,26404667,200,,126170
true,25635834,200,,126169
true,43915667,200,,126168
true,17613291,200,,126191
true,30273333,200,,126192
true,32813666,200,,126159
true,43916541,200,,126158
true,43505167,200,,126164
true,24784667,200,,126197
true,17694334,200,,126194
true,17763750,200,,126188
true,24849250,200,,126173
true,41462083,200,,126167
true,24842500,200,,126178
true,24844292,200,,126182
true,24837917,200,,126184
true,24824542,200,,126186
true,56007792,200,,126157
true,24833958,200,,126203
true,33239041,200,,126163
true,56089708,200,,126181
true,24957750,200,,126185
true,24977083,200,,126171
true,18055583,200,,126190
true,24895750,200,,126198
true,44502042,200,,126165
true,24920792,200,,126175
true,25143250,200,,126187
true,33474708,200,,126160
true,18187375,200,,126189
true,42375958,200,,126183
true,25212750,200,,126208
true,25138167,200,,126172
true,25298459,200,,126179
true,39352916,200,,126162
true,39457417,200,,126161
true,24164833,200,,126193
true,14405375,200,,126276
true,14432000,200,,126277
true,14481708,200,,126278
true,16869625,200,,126256
true,15885708,200,,126261
true,16421709,200,,126254
true,16164833,200,,126253
true,32641209,200,,126230
true,16141042,200,,126262
true,16181292,200,,126259
true,16077417,200,,126275
true,16333791,200,,126257
true,16267542,200,,126255
true,32148250,200,,126246
true,16201792,200,,126279
true,32286667,200,,126244
true,16232292,200,,126272
true,17736792,200,,126265
true,32367750,200,,126248
true,32351375,200,,126236
true,16423709,200,,126268
true,16354125,200,,126284
true,16438584,200,,126264
true,16415667,200,,126271
true,16345167,200,,126274
true,16373500,200,,126273
true,33074166,200,,126232
true,16735042,200,,126267
true,16440125,200,,126266
true,32507833,200,,126245
true,32971583,200,,126242
true,16616583,200,,126281
true,33169125,200,,126229
true,33198583,200,,126228
true,16682750,200,,126285
true,33266667,200,,126231
true,33295834,200,,126227
true,16767667,200,,126283
true,16918375,200,,126263
true,33363375,200,,126251
true,32885958,200,,126249
true,33542708,200,,126239
true,32361583,200,,126260
true,33717083,200,,126241
true,33755667,200,,126238
true,33825792,200,,126240
true,34312542,200,,126252
true,34333083,200,,126270
true,33897709,200,,126269
true,17665042,200,,126258
true,33393584,200,,126250
true,33896750,200,,126237
true,34209875,200,,126234
true,33999166,200,,126235
true,17605083,200,,126286
true,17228417,200,,126287
true,33918792,200,,126247
true,17926000,200,,126280
true,17863041,200,,126282
true,33883750,200,,126243
true,17442666,200,,126288
true,17607083,200,,126289
true,34323708,200,,126233
true,26377208,200,,126297
true,26390500,200,,126298
true,26505083,200,,126293
true,26487375,200,,126290
true,26781875,200,,126295
true,26667125,200,,126296
true,26497292,200,,126292
true,26617834,200,,126299
true,26776833,200,,126291
true,26549958,200,,126294
true,26894583,200,,126300
true,26737917,200,,126301
true,13136541,200,,126347
true,14686250,200,,126344
true,14703917,200,,126351
true,14802541,200,,126346
true,14825958,200,,126350
true,14844375,200,,126345
true,14953166,200,,126349
true,15074583,200,,126348
true,15769125,200,,126329
true,15660916,200,,126338
true,17318250,200,,126323
true,16079209,200,,126326
true,16085083,200,,126325
true,15891541,200,,126336
true,15954250,200,,126337
true,31854000,200,,126313
true,31350125,200,,126340
true,15885667,200,,126343
true,31815459,200,,126306
true,16051000,200,,126327
true,31834875,200,,126303
true,16088458,200,,126341
true,31923375,200,,126333
true,48056791,200,,126304
true,17631833,200,,126324
true,15882083,200,,126330
true,16109500,200,,126328
true,32000750,200,,126335
true,17702000,200,,126320
true,16105625,200,,126334
true,16220042,200,,126331
true,16174875,200,,126339
true,16060334,200,,126353
true,32965084,200,,126308
true,17124167,200,,126352
true,33318833,200,,126302
true,32962666,200,,126311
true,33011583,200,,126317
true,33065417,200,,126310
true,32953791,200,,126312
true,33378625,200,,126342
true,32999208,200,,126314
true,33541541,200,,126307
true,27323959,200,,126319
true,33877250,200,,126305
true,27553042,200,,126321
true,27590333,200,,126322
true,33624083,200,,126316
true,33998000,200,,126332
true,33459583,200,,126318
true,5548666,200,,126354
true,34487458,200,,126315
true,17761625,200,,126361
true,19107125,200,,126360
true,19464084,200,,126356
true,18092250,200,,126362
true,19222666,200,,126357
true,19571875,200,,126359
true,18294584,200,,126363
true,19280416,200,,126358
true,19550375,200,,126355
true,35418667,200,,126309
true,33102125,200,,126368
true,32597042,200,,126376
true,33312792,200,,126367
true,33887791,200,,126373
true,33439667,200,,126372
true,32720375,200,,126365
true,33905958,200,,126369
true,24027792,200,,126371
true,33147459,200,,126370
true,33769417,200,,126375
true,33361291,200,,126366
true,32571250,200,,126364
true,24101375,200,,126374
true,19284250,200,,126413
true,19403792,200,,126405
true,19456250,200,,126418
true,19450541,200,,126408
true,19476708,200,,126427
true,19649541,200,,126428
true,19456791,200,,126435
true,19540750,200,,126409
true,19589250,200,,126391
true,34205584,200,,126385
true,19934792,200,,126426
true,19741833,200,,126402
true,34089875,200,,126381
true,34175709,200,,126420
true,21012750,200,,126403
true,19970708,200,,126399
true,19925708,200,,126395
true,20746042,200,,126414
true,19810709,200,,126404
true,25125417,200,,126397
true,20180083,200,,126416
true,25246875,200,,126396
true,19923167,200,,126440
true,21066084,200,,126387
true,21125209,200,,126411
true,19893000,200,,126429
true,20373625,200,,126401
true,20101083,200,,126415
true,25256791,200,,126393
true,25320959,200,,126398
true,25711167,200,,126406
true,18680666,200,,126431
true,21296875,200,,126389
true,18848625,200,,126432
true,18695917,200,,126434
true,21231541,200,,126388
true,25462041,200,,126400
true,35753792,200,,126380
true,18729458,200,,126441
true,25389459,200,,126412
true,35884250,200,,126422
true,18840083,200,,126439
true,35850750,200,,126410
true,35472584,200,,126378
true,35442500,200,,126382
true,18879167,200,,126433
true,35713125,200,,126384
true,25747333,200,,126394
true,25790583,200,,126392
true,35490583,200,,126421
true,34909250,200,,126379
true,20994667,200,,126424
true,25891500,200,,126386
true,35461375,200,,126383
true,21097250,200,,126419
true,35590458,200,,126377
true,18844125,200,,126438
true,35511542,200,,126407
true,37209625,200,,126425
true,20881917,200,,126430
true,22133750,200,,126417
true,21119666,200,,126390
true,36062708,200,,126436
true,8180000,200,,126465
true,22841584,200,,126455
true,8180917,200,,126464
true,22917542,200,,126457
true,8245166,200,,126460
true,22984542,200,,126453
true,23100667,200,,126451
true,23234750,200,,126450
true,24932125,200,,126466
true,24564458,200,,126446
true,24722833,200,,126449
true,24733542,200,,126448
true,24750292,200,,126445
true,8549750,200,,126458
true,8654208,200,,126462
true,23902834,200,,126447
true,23398875,200,,126456
true,25656042,200,,126442
true,24332625,200,,126463
true,25752708,200,,126452
true,25274541,200,,126437
true,25061792,200,,126444
true,27417292,200,,126459
true,8958166,200,,126461
true,23818375,200,,126454
true,26039209,200,,126443
true,12255708,200,,126481
true,12510292,200,,126482
true,12632542,200,,126487
true,12585209,200,,126484
true,12654583,200,,126483
true,12693417,200,,126486
true,12626083,200,,126485
true,11964958,200,,126479
true,13926708,200,,126478
true,14066875,200,,126491
true,14013000,200,,126476
true,13909583,200,,126477
true,13903792,200,,126488
true,33598834,200,,126423
true,13987750,200,,126489
true,13509750,200,,126492
true,29757875,200,,126469
true,13950542,200,,126480
true,29878334,200,,126468
true,29856500,200,,126470
